id,filename,relative_path,containing_directory,current_artist,guessed_artist,confidence,reason,updated
3414,01 - Vasoline.mp3,just music/music/Stone Temple Pilots/Thank You/01 - Vasoline.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3415,02 - Down.mp3,just music/music/Stone Temple Pilots/Thank You/02 - Down.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3416,03 - Wicked Garden.mp3,just music/music/Stone Temple Pilots/Thank You/03 - Wicked Garden.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3417,04 - Big Empty.mp3,just music/music/Stone Temple Pilots/Thank You/04 - Big Empty.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3418,05 - Plush.mp3,just music/music/Stone Temple Pilots/Thank You/05 - Plush.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3419,06 - Big Bang Baby.mp3,just music/music/Stone Temple Pilots/Thank You/06 - Big Bang Baby.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3420,07 - Creep.mp3,just music/music/Stone Temple Pilots/Thank You/07 - Creep.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3421,08 - Lady Picture Show.mp3,just music/music/Stone Temple Pilots/Thank You/08 - Lady Picture Show.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3422,09 - Trippin' On A Hole In A Paper Heart.mp3,just music/music/Stone Temple Pilots/Thank You/09 - Trippin' On A Hole In A Paper Heart.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3423,10 - Interstate Love Song.mp3,just music/music/Stone Temple Pilots/Thank You/10 - Interstate Love Song.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3424,11 - All In The Suit That You Wear [Previously Unreleased].mp3,just music/music/Stone Temple Pilots/Thank You/11 - All In The Suit That You Wear [Previously Unreleased].mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3425,12 - Sex Type Thing.mp3,just music/music/Stone Temple Pilots/Thank You/12 - Sex Type Thing.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3426,13 - Days Of The Week.mp3,just music/music/Stone Temple Pilots/Thank You/13 - Days Of The Week.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3427,14 - Sour Girl.mp3,just music/music/Stone Temple Pilots/Thank You/14 - Sour Girl.mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3428,15 - Plush [Acoustic Version].mp3,just music/music/Stone Temple Pilots/Thank You/15 - Plush [Acoustic Version].mp3,Thank You,,Stone Temple Pilots,0.95,artist folder after collection folders: just music / music,yes
3429,01 - Strapping Young Lad - Dire.mp3,just music/music/Strapping Young Lad/Syl/01 - Strapping Young Lad - Dire.mp3,Syl,,Strapping Young Lad,0.95,artist folder after collection folders: just music / music,yes
3430,02 - Strapping Young Lad - Consequence.mp3,just music/music/Strapping Young Lad/Syl/02 - Strapping Young Lad - Consequence.mp3,Syl,,Strapping Young Lad,0.95,artist folder after collection folders: just music / music,yes
3431,03 - Strapping Young Lad - Relentless.mp3,just music/music/Strapping Young Lad/Syl/03 - Strapping Young Lad - Relentless.mp3,Syl,,Strapping Young Lad,0.95,artist folder after collection folders: just music / music,yes
3432,04 - Strapping Young Lad - Rape Song.mp3,just music/music/Strapping Young Lad/Syl/04 - Strapping Young Lad - Rape Song.mp3,Syl,,Strapping Young Lad,0.95,artist folder after collection folders: just music / music,yes
3433,05 - Strapping Young Lad - Aftermath.mp3,just music/music/Strapping Young Lad/Syl/05 - Strapping Young Lad - Aftermath.mp3,Syl,,Strapping Young Lad,0.95,artist folder after collection folders: just music / music,yes
3434,06 - Strapping Young Lad - Devour.mp3,just music/music/Strapping Young Lad/Syl/06 - Strapping Young Lad - Devour.mp3,Syl,,Strapping Young Lad,0.95,artist folder after collection folders: just music / music,yes
3435,07 - Strapping Young Lad - Last Minute.mp3,just music/music/Strapping Young Lad/Syl/07 - Strapping Young Lad - Last Minute.mp3,Syl,,Strapping Young Lad,0.95,artist folder after collection folders: just music / music,yes
3436,08 - Strapping Young Lad - Force Fed.mp3,just music/music/Strapping Young Lad/Syl/08 - Strapping Young Lad - Force Fed.mp3,Syl,,Strapping Young Lad,0.95,artist folder after collection folders: just music / music,yes
3437,09 - Strapping Young Lad - Dirt Pride.mp3,just music/music/Strapping Young Lad/Syl/09 - Strapping Young Lad - Dirt Pride.mp3,Syl,,Strapping Young Lad,0.95,artist folder after collection folders: just music / music,yes
3438,10 - Strapping Young Lad - Bring on The Young.mp3,just music/music/Strapping Young Lad/Syl/10 - Strapping Young Lad - Bring on The Young.mp3,Syl,,Strapping Young Lad,0.95,artist folder after collection folders: just music / music,yes
3439,01 - Attack.mp3,just music/music/System Of A Down/Hypnotize/01 - Attack.mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3440,02 - Dreaming.mp3,just music/music/System Of A Down/Hypnotize/02 - Dreaming.mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3441,03 - Kill Rock 'n Roll [Explicit Album Version].mp3,just music/music/System Of A Down/Hypnotize/03 - Kill Rock 'n Roll [Explicit Album Version].mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3442,04 - Hypnotize.mp3,just music/music/System Of A Down/Hypnotize/04 - Hypnotize.mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3443,05 - Stealing Society [Explicit Album Version].mp3,just music/music/System Of A Down/Hypnotize/05 - Stealing Society [Explicit Album Version].mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3444,06 - Tentative.mp3,just music/music/System Of A Down/Hypnotize/06 - Tentative.mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3445,07 - U-Fig.mp3,just music/music/System Of A Down/Hypnotize/07 - U-Fig.mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3446,08 - Holy Mountains [Explicit Album Version].mp3,just music/music/System Of A Down/Hypnotize/08 - Holy Mountains [Explicit Album Version].mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3447,09 - Vicinity Of Obscenity [Explicit Album Version].mp3,just music/music/System Of A Down/Hypnotize/09 - Vicinity Of Obscenity [Explicit Album Version].mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3448,10 - She's Like Heroin [Explicit Album Version].mp3,just music/music/System Of A Down/Hypnotize/10 - She's Like Heroin [Explicit Album Version].mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3449,11 - Lonely Day.mp3,just music/music/System Of A Down/Hypnotize/11 - Lonely Day.mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3450,12 - Soldier Side.mp3,just music/music/System Of A Down/Hypnotize/12 - Soldier Side.mp3,Hypnotize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3451,01 - Soldier Slide - Intro.mp3,just music/music/System Of A Down/Mezmerize/01 - Soldier Slide - Intro.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3452,02 - B.Y.O.B.mp3,just music/music/System Of A Down/Mezmerize/02 - B.Y.O.B.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3453,03 - Revenga.mp3,just music/music/System Of A Down/Mezmerize/03 - Revenga.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3454,04 - Cigaro.mp3,just music/music/System Of A Down/Mezmerize/04 - Cigaro.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3455,05 - Radio-Video.mp3,just music/music/System Of A Down/Mezmerize/05 - Radio-Video.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3456,06 - This Cocaine Makes Me Feel Like I'm On This Song.mp3,just music/music/System Of A Down/Mezmerize/06 - This Cocaine Makes Me Feel Like I'm On This Song.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3457,07 - Violent Pornography.mp3,just music/music/System Of A Down/Mezmerize/07 - Violent Pornography.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3458,08 - Question!.mp3,just music/music/System Of A Down/Mezmerize/08 - Question!.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3459,09 - Sad Statue.mp3,just music/music/System Of A Down/Mezmerize/09 - Sad Statue.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3460,10 - Old School Hollywood.mp3,just music/music/System Of A Down/Mezmerize/10 - Old School Hollywood.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3461,11 - Lost In Hollywood.mp3,just music/music/System Of A Down/Mezmerize/11 - Lost In Hollywood.mp3,Mezmerize,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3462,01 - Chic N' Stu.mp3,just music/music/System Of A Down/Steal This Album!/01 - Chic N' Stu.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3463,02 - Inner Vision.mp3,just music/music/System Of A Down/Steal This Album!/02 - Inner Vision.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3464,03 - Bubbles.mp3,just music/music/System Of A Down/Steal This Album!/03 - Bubbles.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3465,04 - Boom!.mp3,just music/music/System Of A Down/Steal This Album!/04 - Boom!.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3466,05 - Nuguns.mp3,just music/music/System Of A Down/Steal This Album!/05 - Nuguns.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3467,06 - A.D.D.mp3,just music/music/System Of A Down/Steal This Album!/06 - A.D.D.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3468,07 - Mr. Jack.mp3,just music/music/System Of A Down/Steal This Album!/07 - Mr. Jack.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3469,08 - I-E-A-I-A-I-O.mp3,just music/music/System Of A Down/Steal This Album!/08 - I-E-A-I-A-I-O.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3470,09 - 36.mp3,just music/music/System Of A Down/Steal This Album!/09 - 36.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3471,10 - Pictures.mp3,just music/music/System Of A Down/Steal This Album!/10 - Pictures.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3472,11 - Highway Song.mp3,just music/music/System Of A Down/Steal This Album!/11 - Highway Song.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3473,12 - Fuck The System.mp3,just music/music/System Of A Down/Steal This Album!/12 - Fuck The System.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3474,13 - Ego Brain.mp3,just music/music/System Of A Down/Steal This Album!/13 - Ego Brain.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3475,14 - Thetawaves.mp3,just music/music/System Of A Down/Steal This Album!/14 - Thetawaves.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3476,15 - Roulette.mp3,just music/music/System Of A Down/Steal This Album!/15 - Roulette.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3477,16 - Streamline.mp3,just music/music/System Of A Down/Steal This Album!/16 - Streamline.mp3,Steal This Album!,,System Of A Down,0.95,artist folder after collection folders: just music / music,yes
3478,01 - The Premonition.mp3,just music/music/The Haunted/The Dead Eye limited edition/01 - The Premonition.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3479,02 - The Flood.mp3,just music/music/The Haunted/The Dead Eye limited edition/02 - The Flood.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3480,03 - The Medication.mp3,just music/music/The Haunted/The Dead Eye limited edition/03 - The Medication.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3481,04 - The Drowning.mp3,just music/music/The Haunted/The Dead Eye limited edition/04 - The Drowning.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3482,05 - The Reflection.mp3,just music/music/The Haunted/The Dead Eye limited edition/05 - The Reflection.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3483,06 - The Prosecution.mp3,just music/music/The Haunted/The Dead Eye limited edition/06 - The Prosecution.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3484,07 - The Fallout.mp3,just music/music/The Haunted/The Dead Eye limited edition/07 - The Fallout.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3485,08 - The Medusa.mp3,just music/music/The Haunted/The Dead Eye limited edition/08 - The Medusa.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3486,09 - The Highwire.mp3,just music/music/The Haunted/The Dead Eye limited edition/09 - The Highwire.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3487,10 - The Shifter.mp3,just music/music/The Haunted/The Dead Eye limited edition/10 - The Shifter.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3488,11 - The Cynic.mp3,just music/music/The Haunted/The Dead Eye limited edition/11 - The Cynic.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3489,12 - The Failure.mp3,just music/music/The Haunted/The Dead Eye limited edition/12 - The Failure.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
3490,13 - The Stain.mp3,just music/music/The Haunted/The Dead Eye limited edition/13 - The Stain.mp3,The Dead Eye limited edition,,The Haunted,0.95,artist folder after collection folders: just music / music,yes
