file_id,action,reason,metadata_status,review_status,artist,album,title,source_path,destination_path
2607,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/just music/music/2002 - Deliverance/01 - Opeth - Wreath.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/01 - Opeth - Wreath.m4a
3715,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/music/2002 - Deliverance/01 - Opeth - Wreath.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/01 - Opeth - Wreath.m4a
2608,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/just music/music/2002 - Deliverance/02 - Opeth - Deliverance.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/02 - Opeth - Deliverance.m4a
3716,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/music/2002 - Deliverance/02 - Opeth - Deliverance.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/02 - Opeth - Deliverance.m4a
2609,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/just music/music/2002 - Deliverance/03 - Opeth - A Fair Judgement.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/03 - Opeth - A Fair Judgement.m4a
3717,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/music/2002 - Deliverance/03 - Opeth - A Fair Judgement.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/03 - Opeth - A Fair Judgement.m4a
2610,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/just music/music/2002 - Deliverance/04 - Opeth - For Absent Friends.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/04 - Opeth - For Absent Friends.m4a
3718,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/music/2002 - Deliverance/04 - Opeth - For Absent Friends.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/04 - Opeth - For Absent Friends.m4a
2611,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/just music/music/2002 - Deliverance/05 - Opeth - Master's Apprentices.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/05 - Opeth - Master's Apprentices.m4a
3719,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/music/2002 - Deliverance/05 - Opeth - Master's Apprentices.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/05 - Opeth - Master's Apprentices.m4a
2612,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/just music/music/2002 - Deliverance/06 - Opeth - By the Pain I See in Others.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/06 - Opeth - By the Pain I See in Others.m4a
3720,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2002 - Deliverance,None,None,/mnt/d/Music/music/2002 - Deliverance/06 - Opeth - By the Pain I See in Others.m4a,/mnt/d/Music/_Sorted_By_Artist/2002 - Deliverance/06 - Opeth - By the Pain I See in Others.m4a
2614,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/just music/music/2003 - Damnation/01 - Opeth - Windowpane.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/01 - Opeth - Windowpane.m4a
3722,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/music/2003 - Damnation/01 - Opeth - Windowpane.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/01 - Opeth - Windowpane.m4a
2615,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/just music/music/2003 - Damnation/02 - Opeth - In My Time of Need.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/02 - Opeth - In My Time of Need.m4a
3723,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/music/2003 - Damnation/02 - Opeth - In My Time of Need.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/02 - Opeth - In My Time of Need.m4a
2616,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/just music/music/2003 - Damnation/03 - Opeth - Death Whispered a Lullaby.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/03 - Opeth - Death Whispered a Lullaby.m4a
3724,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/music/2003 - Damnation/03 - Opeth - Death Whispered a Lullaby.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/03 - Opeth - Death Whispered a Lullaby.m4a
2617,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/just music/music/2003 - Damnation/04 - Opeth - Closure.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/04 - Opeth - Closure.m4a
3725,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/music/2003 - Damnation/04 - Opeth - Closure.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/04 - Opeth - Closure.m4a
2618,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/just music/music/2003 - Damnation/05 - Opeth - Hope Leaves.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/05 - Opeth - Hope Leaves.m4a
3726,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/music/2003 - Damnation/05 - Opeth - Hope Leaves.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/05 - Opeth - Hope Leaves.m4a
2619,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/just music/music/2003 - Damnation/06 - Opeth - To Rid the Disease.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/06 - Opeth - To Rid the Disease.m4a
3727,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/music/2003 - Damnation/06 - Opeth - To Rid the Disease.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/06 - Opeth - To Rid the Disease.m4a
2620,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/just music/music/2003 - Damnation/07 - Opeth - Ending Credits.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/07 - Opeth - Ending Credits.m4a
3728,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/music/2003 - Damnation/07 - Opeth - Ending Credits.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/07 - Opeth - Ending Credits.m4a
2621,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/just music/music/2003 - Damnation/08 - Opeth - Weakness.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/08 - Opeth - Weakness.m4a
3729,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2003 - Damnation,None,None,/mnt/d/Music/music/2003 - Damnation/08 - Opeth - Weakness.m4a,/mnt/d/Music/_Sorted_By_Artist/2003 - Damnation/08 - Opeth - Weakness.m4a
2623,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/01 - Opeth - Introduction.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/01 - Opeth - Introduction.m4a
3731,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/01 - Opeth - Introduction.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/01 - Opeth - Introduction.m4a
2624,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/02 - Opeth - Windowpane.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/02 - Opeth - Windowpane.m4a
3732,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/02 - Opeth - Windowpane.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/02 - Opeth - Windowpane.m4a
2625,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/03 - Opeth - In My Time of Need.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/03 - Opeth - In My Time of Need.m4a
3733,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/03 - Opeth - In My Time of Need.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/03 - Opeth - In My Time of Need.m4a
2626,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/04 - Opeth - Death Whispered a Lullaby.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/04 - Opeth - Death Whispered a Lullaby.m4a
3734,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/04 - Opeth - Death Whispered a Lullaby.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/04 - Opeth - Death Whispered a Lullaby.m4a
2627,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/05 - Opeth - Closure.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/05 - Opeth - Closure.m4a
3735,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/05 - Opeth - Closure.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/05 - Opeth - Closure.m4a
2628,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/06 - Opeth - Hope Leaves.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/06 - Opeth - Hope Leaves.m4a
3736,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/06 - Opeth - Hope Leaves.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/06 - Opeth - Hope Leaves.m4a
2629,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/07 - Opeth - To Rid the Disease.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/07 - Opeth - To Rid the Disease.m4a
3737,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/07 - Opeth - To Rid the Disease.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/07 - Opeth - To Rid the Disease.m4a
2630,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/08 - Opeth - Ending Credits.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/08 - Opeth - Ending Credits.m4a
3738,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/08 - Opeth - Ending Credits.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/08 - Opeth - Ending Credits.m4a
2631,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/09 - Opeth - Harvest.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/09 - Opeth - Harvest.m4a
3739,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/09 - Opeth - Harvest.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/09 - Opeth - Harvest.m4a
2632,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/10 - Opeth - Weakness.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/10 - Opeth - Weakness.m4a
3740,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/10 - Opeth - Weakness.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/10 - Opeth - Weakness.m4a
2633,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/11 - Opeth - Master's Apprentices.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/11 - Opeth - Master's Apprentices.m4a
3741,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/11 - Opeth - Master's Apprentices.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/11 - Opeth - Master's Apprentices.m4a
2634,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/12 - Opeth - The Drapery Falls.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/12 - Opeth - The Drapery Falls.m4a
3742,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/12 - Opeth - The Drapery Falls.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/12 - Opeth - The Drapery Falls.m4a
2635,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/13 - Opeth - Deliverance.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/13 - Opeth - Deliverance.m4a
3743,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/13 - Opeth - Deliverance.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/13 - Opeth - Deliverance.m4a
2636,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/14 - Opeth - The Leper Affinity.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/14 - Opeth - The Leper Affinity.m4a
3744,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/14 - Opeth - The Leper Affinity.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/14 - Opeth - The Leper Affinity.m4a
2637,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/just music/music/2004 - Lamentations/15 - Opeth - A Fair Judgement.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/15 - Opeth - A Fair Judgement.m4a
3745,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2004 - Lamentations,None,None,/mnt/d/Music/music/2004 - Lamentations/15 - Opeth - A Fair Judgement.m4a,/mnt/d/Music/_Sorted_By_Artist/2004 - Lamentations/15 - Opeth - A Fair Judgement.m4a
2639,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2005 - Ghost Reveries,None,None,/mnt/d/Music/just music/music/2005 - Ghost Reveries/01 - Opeth - Ghost of Perdition.m4a,/mnt/d/Music/_Sorted_By_Artist/2005 - Ghost Reveries/01 - Opeth - Ghost of Perdition.m4a
3747,skip,"not approved for moving: metadata_status=metadata-error, review_status=skipped",metadata-error,skipped,2005 - Ghost Reveries,None,None,/mnt/d/Music/music/2005 - Ghost Reveries/01 - Opeth - Ghost of Perdition.m4a,/mnt/d/Music/_Sorted_By_Artist/2005 - Ghost Reveries/01 - Opeth - Ghost of Perdition.m4a
