file_id,action,reason,duplicate_key,artist,album,title,size_bytes,source_path,keep_path,quarantine_path
2381,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | come as you are,Nirvana,MTV Unplugged In New York,Come As You Are,4091487,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 Come As You Are.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 Come As You Are (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/02 Come As You Are.m4a
8894,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | come as you are,Nirvana,MTV Unplugged In New York,Come As You Are,4091487,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 Come As You Are (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 Come As You Are (2).m4a,
2385,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | dumb,Nirvana,MTV Unplugged In New York,Dumb,2762487,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 Dumb.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 Dumb (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/06 Dumb.m4a
8898,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | dumb,Nirvana,MTV Unplugged In New York,Dumb,2762487,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 Dumb (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 Dumb (2).m4a,
2382,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | jesus doesn't want me for a sunbeam,Nirvana,MTV Unplugged In New York,Jesus Doesn't Want Me For A Sunbeam,4424746,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 Jesus Doesn't Want Me For A Sunb.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 Jesus Doesn't Want Me For A Sunb (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/03 Jesus Doesn't Want Me For A Sunb.m4a
8895,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | jesus doesn't want me for a sunbeam,Nirvana,MTV Unplugged In New York,Jesus Doesn't Want Me For A Sunbeam,4424746,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 Jesus Doesn't Want Me For A Sunb (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 Jesus Doesn't Want Me For A Sunb (2).m4a,
2391,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | lake of fire,Nirvana,MTV Unplugged In New York,Lake Of Fire,2839915,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 Lake Of Fire.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 Lake Of Fire (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/12 Lake Of Fire.m4a
8904,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | lake of fire,Nirvana,MTV Unplugged In New York,Lake Of Fire,2839915,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 Lake Of Fire (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 Lake Of Fire (2).m4a,
2390,quarantine,"same metadata artist, album, and title as kept file","nirvana | mtv unplugged in new york | oh, me",Nirvana,MTV Unplugged In New York,"Oh, Me",3326267,"/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 Oh, Me.m4a","/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 Oh, Me (2).m4a","/mnt/d/Music/_Duplicate_Quarantine/11 Oh, Me.m4a"
8903,keep,largest file in duplicate metadata group,"nirvana | mtv unplugged in new york | oh, me",Nirvana,MTV Unplugged In New York,"Oh, Me",3326267,"/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 Oh, Me (2).m4a","/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 Oh, Me (2).m4a",
2387,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | on a plain,Nirvana,MTV Unplugged In New York,On A Plain,3574369,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 On A Plain.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 On A Plain (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/08 On A Plain.m4a
8900,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | on a plain,Nirvana,MTV Unplugged In New York,On A Plain,3574369,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 On A Plain (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 On A Plain (2).m4a,
2384,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | pennyroyal tea,Nirvana,MTV Unplugged In New York,Pennyroyal Tea,3496169,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 Pennyroyal Tea.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 Pennyroyal Tea (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/05 Pennyroyal Tea.m4a
8897,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | pennyroyal tea,Nirvana,MTV Unplugged In New York,Pennyroyal Tea,3496169,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 Pennyroyal Tea (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 Pennyroyal Tea (2).m4a,
2389,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | plateau,Nirvana,MTV Unplugged In New York,Plateau,3531313,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 Plateau.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 Plateau (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/10 Plateau.m4a
8902,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | plateau,Nirvana,MTV Unplugged In New York,Plateau,3531313,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 Plateau (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 Plateau (2).m4a,
2386,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | polly,Nirvana,MTV Unplugged In New York,Polly,3124457,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 Polly.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 Polly (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/07 Polly.m4a
8899,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | polly,Nirvana,MTV Unplugged In New York,Polly,3124457,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 Polly (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 Polly (2).m4a,
2388,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | something in the way,Nirvana,MTV Unplugged In New York,Something In The Way,3848817,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 Something In The Way.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 Something In The Way (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/09 Something In The Way.m4a
8901,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | something in the way,Nirvana,MTV Unplugged In New York,Something In The Way,3848817,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 Something In The Way (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 Something In The Way (2).m4a,
2383,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | the man who sold the world,Nirvana,MTV Unplugged In New York,The Man Who Sold The World,4185124,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 The Man Who Sold The World.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 The Man Who Sold The World (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/04 The Man Who Sold The World.m4a
8896,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | the man who sold the world,Nirvana,MTV Unplugged In New York,The Man Who Sold The World,4185124,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 The Man Who Sold The World (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 The Man Who Sold The World (2).m4a,
2393,quarantine,"same metadata artist, album, and title as kept file",nirvana | mtv unplugged in new york | where did you sleep last night,Nirvana,MTV Unplugged In New York,Where Did You Sleep Last Night,4836770,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 Where Did You Sleep Last Night.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 Where Did You Sleep Last Night (2).m4a,/mnt/d/Music/_Duplicate_Quarantine/14 Where Did You Sleep Last Night.m4a
8906,keep,largest file in duplicate metadata group,nirvana | mtv unplugged in new york | where did you sleep last night,Nirvana,MTV Unplugged In New York,Where Did You Sleep Last Night,4836770,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 Where Did You Sleep Last Night (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 Where Did You Sleep Last Night (2).m4a,
3160,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | about a girl,Nirvana,Nirvana,About A Girl,4066160,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 - About A Girl.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 - About A Girl (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 - About A Girl.mp3
4974,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | about a girl,Nirvana,Nirvana,About A Girl,2643064,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 About A Girl.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 - About A Girl (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/02 About A Girl.m4a
8910,keep,largest file in duplicate metadata group,nirvana | nirvana | about a girl,Nirvana,Nirvana,About A Girl,4066160,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 - About A Girl (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/02 - About A Girl (2).mp3,
3171,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | all apologies,Nirvana,Nirvana,All Apologies,5479280,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 - All Apologies.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 - All Apologies (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/13 - All Apologies.mp3
4985,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | all apologies,Nirvana,Nirvana,All Apologies,3575837,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 All Apologies (3).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 - All Apologies (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/13 All Apologies (3).m4a
8921,keep,largest file in duplicate metadata group,nirvana | nirvana | all apologies,Nirvana,Nirvana,All Apologies,5479280,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 - All Apologies (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/13 - All Apologies (2).mp3,
3161,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | been a son,Nirvana,Nirvana,Been A Son,3455521,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 - Been A Son.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 - Been A Son (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 - Been A Son.mp3
4975,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | been a son,Nirvana,Nirvana,Been A Son,2331562,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 Been A Son.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 - Been A Son (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/03 Been A Son.m4a
8911,keep,largest file in duplicate metadata group,nirvana | nirvana | been a son,Nirvana,Nirvana,Been A Son,3455521,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 - Been A Son (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/03 - Been A Son (2).mp3,
3164,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | come as you are,Nirvana,Nirvana,Come As You Are,5265494,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 - Come As You Are.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 - Come As You Are (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 - Come As You Are.mp3
4082,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | come as you are,Nirvana,Nirvana,Come As You Are,3559100,/mnt/d/Music/_Sorted_By_Artist/Nirvana/ZJFP.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 - Come As You Are (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/ZJFP.m4a
4978,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | come as you are,Nirvana,Nirvana,Come As You Are,3519393,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 Come As You Are.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 - Come As You Are (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/06 Come As You Are.m4a
8914,keep,largest file in duplicate metadata group,nirvana | nirvana | come as you are,Nirvana,Nirvana,Come As You Are,5265494,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 - Come As You Are (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/06 - Come As You Are (2).mp3,
3170,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | dumb,Nirvana,Nirvana,Dumb,3713820,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 - Dumb.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 - Dumb (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/12 - Dumb.mp3
4984,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | dumb,Nirvana,Nirvana,Dumb,2483719,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 Dumb.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 - Dumb (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/12 Dumb.m4a
8920,keep,largest file in duplicate metadata group,nirvana | nirvana | dumb,Nirvana,Nirvana,Dumb,3713820,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 - Dumb (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/12 - Dumb (2).mp3,
3167,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | heart-shaped box,Nirvana,Nirvana,Heart-Shaped Box,6772028,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 - Heart-Shaped Box.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 - Heart-Shaped Box (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 - Heart-Shaped Box.mp3
4981,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | heart-shaped box,Nirvana,Nirvana,Heart-Shaped Box,4553309,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 Heart-Shaped Box.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 - Heart-Shaped Box (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/09 Heart-Shaped Box.m4a
8917,keep,largest file in duplicate metadata group,nirvana | nirvana | heart-shaped box,Nirvana,Nirvana,Heart-Shaped Box,6772028,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 - Heart-Shaped Box (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 - Heart-Shaped Box (2).mp3,
8927,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | heart-shaped box,Nirvana,Nirvana,Heart-Shaped Box,4532733,/mnt/d/Music/_Sorted_By_Artist/Nirvana/VQEK.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/09 - Heart-Shaped Box (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/VQEK.m4a
3166,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | in bloom,Nirvana,Nirvana,In Bloom,6125654,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 - In Bloom.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 - In Bloom (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/08 - In Bloom.mp3
4980,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | in bloom,Nirvana,Nirvana,In Bloom,4136206,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 In Bloom.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 - In Bloom (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/08 In Bloom.m4a
8916,keep,largest file in duplicate metadata group,nirvana | nirvana | in bloom,Nirvana,Nirvana,In Bloom,6125654,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 - In Bloom (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 - In Bloom (2).mp3,
8924,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | in bloom,Nirvana,Nirvana,In Bloom,4135004,/mnt/d/Music/_Sorted_By_Artist/Nirvana/BPJL.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/08 - In Bloom (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/BPJL.m4a
3165,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | lithium,Nirvana,Nirvana,Lithium,6178944,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 - Lithium.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 - Lithium (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/07 - Lithium.mp3
4979,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | lithium,Nirvana,Nirvana,Lithium,4108363,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 Lithium (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 - Lithium (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/07 Lithium (2).m4a
8915,keep,largest file in duplicate metadata group,nirvana | nirvana | lithium,Nirvana,Nirvana,Lithium,6178944,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 - Lithium (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/07 - Lithium (2).mp3,
3168,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | pennyroyal tea,Nirvana,Nirvana,Pennyroyal Tea,5242924,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 - Pennyroyal Tea.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 - Pennyroyal Tea (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 - Pennyroyal Tea.mp3
4982,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | pennyroyal tea,Nirvana,Nirvana,Pennyroyal Tea,3472348,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 Pennyroyal Tea.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 - Pennyroyal Tea (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/10 Pennyroyal Tea.m4a
8918,keep,largest file in duplicate metadata group,nirvana | nirvana | pennyroyal tea,Nirvana,Nirvana,Pennyroyal Tea,5242924,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 - Pennyroyal Tea (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/10 - Pennyroyal Tea (2).mp3,
3169,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | rape me,Nirvana,Nirvana,Rape Me,4119450,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 - Rape Me.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 - Rape Me (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/11 - Rape Me.mp3
4081,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | rape me,Nirvana,Nirvana,Rape Me,2772311,/mnt/d/Music/_Sorted_By_Artist/Nirvana/MTAZ.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 - Rape Me (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/MTAZ.m4a
4983,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | rape me,Nirvana,Nirvana,Rape Me,2717300,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 Rape Me.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 - Rape Me (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/11 Rape Me.m4a
8919,keep,largest file in duplicate metadata group,nirvana | nirvana | rape me,Nirvana,Nirvana,Rape Me,4119450,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 - Rape Me (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/11 - Rape Me (2).mp3,
3162,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | sliver,Nirvana,Nirvana,Sliver,3227943,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 - Sliver.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 - Sliver (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/04 - Sliver.mp3
4976,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | sliver,Nirvana,Nirvana,Sliver,2096545,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 Sliver.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 - Sliver (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/04 Sliver.m4a
8912,keep,largest file in duplicate metadata group,nirvana | nirvana | sliver,Nirvana,Nirvana,Sliver,3227943,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 - Sliver (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/04 - Sliver (2).mp3,
3163,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | smells like teen spirit,Nirvana,Nirvana,Smells Like Teen Spirit,7240351,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 - Smells Like Teen Spirit.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 - Smells Like Teen Spirit (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 - Smells Like Teen Spirit.mp3
4977,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | smells like teen spirit,Nirvana,Nirvana,Smells Like Teen Spirit,4795698,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 Smells Like Teen Spirit (2).m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 - Smells Like Teen Spirit (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/05 Smells Like Teen Spirit (2).m4a
8913,keep,largest file in duplicate metadata group,nirvana | nirvana | smells like teen spirit,Nirvana,Nirvana,Smells Like Teen Spirit,7240351,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 - Smells Like Teen Spirit (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 - Smells Like Teen Spirit (2).mp3,
8923,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | smells like teen spirit,Nirvana,Nirvana,Smells Like Teen Spirit,4874224,/mnt/d/Music/_Sorted_By_Artist/Nirvana/AGNB.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/05 - Smells Like Teen Spirit (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/AGNB.m4a
3172,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | the man who sold the world,Nirvana,Nirvana,The Man Who Sold The World,5461726,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 - The Man Who Sold The World.mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 - The Man Who Sold The World (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/14 - The Man Who Sold The World.mp3
4986,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | the man who sold the world,Nirvana,Nirvana,The Man Who Sold The World,3646577,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 The Man Who Sold The World.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 - The Man Who Sold The World (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/14 The Man Who Sold The World.m4a
8922,keep,largest file in duplicate metadata group,nirvana | nirvana | the man who sold the world,Nirvana,Nirvana,The Man Who Sold The World,5461726,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 - The Man Who Sold The World (2).mp3,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 - The Man Who Sold The World (2).mp3,
8925,quarantine,"same metadata artist, album, and title as kept file",nirvana | nirvana | the man who sold the world,Nirvana,Nirvana,The Man Who Sold The World,3689983,/mnt/d/Music/_Sorted_By_Artist/Nirvana/EWAB.m4a,/mnt/d/Music/_Sorted_By_Artist/Nirvana/14 - The Man Who Sold The World (2).mp3,/mnt/d/Music/_Duplicate_Quarantine/EWAB.m4a
